Schedule name,Environment name,Schedule run date,Animal ID,Max_Schedule_Time,End Summary - Condition (1),End Summary - Trials Completed (1),End Summary - Session Time (1),End Summary - Percentage Correct (1),End Summary - Left ITI touches (1),End Summary - Right ITI touches (1),End Summary - Left Blank Touches - Generic Counter (1),End Summary - Right Blank Touches - Generic Counter (1),End Summary - Top row touches - Generic Counter (1),Trial Analysis - Condition (1),Trial Analysis - Condition (2),Trial Analysis - Condition (3),Trial Analysis - Condition (4),Trial Analysis - Condition (5),Trial Analysis - Condition (6),Trial Analysis - Condition (7),Trial Analysis - Condition (8),Trial Analysis - Condition (9),Trial Analysis - Condition (10),Trial Analysis - Condition (11),Trial Analysis - Condition (12),Trial Analysis - Condition (13),Trial Analysis - Condition (14),Trial Analysis - Condition (15),Trial Analysis - Condition (16),Trial Analysis - Condition (17),Trial Analysis - Condition (18),Trial Analysis - Condition (19),Trial Analysis - Condition (20),Trial Analysis - Condition (21),Trial Analysis - Condition (22),Trial Analysis - Condition (23),Trial Analysis - Condition (24),Trial Analysis - Condition (25),Trial Analysis - Condition (26),Trial Analysis - Condition (27),Trial Analysis - Condition (28),Trial Analysis - Condition (29),Trial Analysis - Condition (30),Trial Analysis - Correct Position (1),Trial Analysis - Correct Position (2),Trial Analysis - Correct Position (3),Trial Analysis - Correct Position (4),Trial Analysis - Correct Position (5),Trial Analysis - Correct Position (6),Trial Analysis - Correct Position (7),Trial Analysis - Correct Position (8),Trial Analysis - Correct Position (9),Trial Analysis - Correct Position (10),Trial Analysis - Correct Position (11),Trial Analysis - Correct Position (12),Trial Analysis - Correct Position (13),Trial Analysis - Correct Position (14),Trial Analysis - Correct Position (15),Trial Analysis - Correct Position (16),Trial Analysis - Correct Position (17),Trial Analysis - Correct Position (18),Trial Analysis - Correct Position (19),Trial Analysis - Correct Position (20),Trial Analysis - Correct Position (21),Trial Analysis - Correct Position (22),Trial Analysis - Correct Position (23),Trial Analysis - Correct Position (24),Trial Analysis - Correct Position (25),Trial Analysis - Correct Position (26),Trial Analysis - Correct Position (27),Trial Analysis - Correct Position (28),Trial Analysis - Correct Position (29),Trial Analysis - Correct Position (30),Trial Analysis - No. Correct (1),Trial Analysis - No. Correct (2),Trial Analysis - No. Correct (3),Trial Analysis - No. Correct (4),Trial Analysis - No. Correct (5),Trial Analysis - No. Correct (6),Trial Analysis - No. Correct (7),Trial Analysis - No. Correct (8),Trial Analysis - No. Correct (9),Trial Analysis - No. Correct (10),Trial Analysis - No. Correct (11),Trial Analysis - No. Correct (12),Trial Analysis - No. Correct (13),Trial Analysis - No. Correct (14),Trial Analysis - No. Correct (15),Trial Analysis - No. Correct (16),Trial Analysis - No. Correct (17),Trial Analysis - No. Correct (18),Trial Analysis - No. Correct (19),Trial Analysis - No. Correct (20),Trial Analysis - No. Correct (21),Trial Analysis - No. Correct (22),Trial Analysis - No. Correct (23),Trial Analysis - No. Correct (24),Trial Analysis - No. Correct (25),Trial Analysis - No. Correct (26),Trial Analysis - No. Correct (27),Trial Analysis - No. Correct (28),Trial Analysis - No. Correct (29),Trial Analysis - No. Correct (30),Trial Analysis - Reward Collection Latency (1),Trial Analysis - Reward Collection Latency (2),Trial Analysis - Reward Collection Latency (3),Trial Analysis - Reward Collection Latency (4),Trial Analysis - Reward Collection Latency (5),Trial Analysis - Reward Collection Latency (6),Trial Analysis - Reward Collection Latency (7),Trial Analysis - Reward Collection Latency (8),Trial Analysis - Reward Collection Latency (9),Trial Analysis - Reward Collection Latency (10),Trial Analysis - Reward Collection Latency (11),Trial Analysis - Reward Collection Latency (12),Trial Analysis - Reward Collection Latency (13),Trial Analysis - Reward Collection Latency (14),Trial Analysis - Reward Collection Latency (15),Trial Analysis - Reward Collection Latency (16),Trial Analysis - Reward Collection Latency (17),Trial Analysis - Reward Collection Latency (18),Trial Analysis - Reward Collection Latency (19),Trial Analysis - Reward Collection Latency (20),Trial Analysis - Reward Collection Latency (21),Trial Analysis - Reward Collection Latency (22),Trial Analysis - Reward Collection Latency (23),Trial Analysis - Reward Collection Latency (24),Trial Analysis - Reward Collection Latency (25),Trial Analysis - Reward Collection Latency (26),Trial Analysis - Reward Collection Latency (27),Trial Analysis - Reward Collection Latency (28),Trial Analysis - Reward Collection Latency (29),Trial Analysis - Reward Collection Latency (30),Trial Analysis - Correct Image Response Latency (1),Trial Analysis - Correct Image Response Latency (2),Trial Analysis - Correct Image Response Latency (3),Trial Analysis - Correct Image Response Latency (4),Trial Analysis - Correct Image Response Latency (5),Trial Analysis - Correct Image Response Latency (6),Trial Analysis - Correct Image Response Latency (7),Trial Analysis - Correct Image Response Latency (8),Trial Analysis - Correct Image Response Latency (9),Trial Analysis - Correct Image Response Latency (10),Trial Analysis - Correct Image Response Latency (11),Trial Analysis - Correct Image Response Latency (12),Trial Analysis - Correct Image Response Latency (13),Trial Analysis - Correct Image Response Latency (14),Trial Analysis - Correct Image Response Latency (15),Trial Analysis - Correct Image Response Latency (16),Trial Analysis - Correct Image Response Latency (17),Trial Analysis - Correct Image Response Latency (18),Trial Analysis - Correct Image Response Latency (19),Trial Analysis - Correct Image Response Latency (20),Trial Analysis - Correct Image Response Latency (21),Trial Analysis - Correct Image Response Latency (22),Trial Analysis - Correct Image Response Latency (23),Trial Analysis - Correct Image Response Latency (24),Trial Analysis - Correct Image Response Latency (25),Trial Analysis - Correct Image Response Latency (26),Trial Analysis - Correct Image Response Latency (27),Trial Analysis - Correct Image Response Latency (28),Trial Analysis - Correct Image Response Latency (29),Trial Analysis - Correct Image Response Latency (30),Trial Analysis - Incorrect Image Latency (1),Trial Analysis - Incorrect Image Latency (2),Trial Analysis - Incorrect Image Latency (3),Trial Analysis - Incorrect Image Latency (4),Trial Analysis - Incorrect Image Latency (5),Trial Analysis - Incorrect Image Latency (6),Trial Analysis - Incorrect Image Latency (7),Trial Analysis - Incorrect Image Latency (8),Trial Analysis - Incorrect Image Latency (9),Trial Analysis - Incorrect Image Latency (10),Trial Analysis - Incorrect Image Latency (11),Trial Analysis - Incorrect Image Latency (12),Trial Analysis - Incorrect Image Latency (13),Trial Analysis - Incorrect Image Latency (14),Trial Analysis - Incorrect Image Latency (15),Trial Analysis - Incorrect Image Latency (16),Trial Analysis - Incorrect Image Latency (17),Trial Analysis - Incorrect Image Latency (18),Trial Analysis - Incorrect Image Latency (19),Trial Analysis - Incorrect Image Latency (20),Trial Analysis - Incorrect Image Latency (21),Trial Analysis - Incorrect Image Latency (22),Trial Analysis - Incorrect Image Latency (23),Trial Analysis - Incorrect Image Latency (24),Trial Analysis - Incorrect Image Latency (25),Trial Analysis - Incorrect Image Latency (26),Trial Analysis - Incorrect Image Latency (27),Trial Analysis - Incorrect Image Latency (28),Trial Analysis - Incorrect Image Latency (29),Trial Analysis - Incorrect Image Latency (30),1 Trial Block - Percentage Correct (1),1 Trial Block - Percentage Correct (2),1 Trial Block - Percentage Correct (3),1 Trial Block - Percentage Correct (4),1 Trial Block - Percentage Correct (5),1 Trial Block - Percentage Correct (6),1 Trial Block - Percentage Correct (7),1 Trial Block - Percentage Correct (8),1 Trial Block - Percentage Correct (9),1 Trial Block - Percentage Correct (10),1 Trial Block - Percentage Correct (11),1 Trial Block - Percentage Correct (12),1 Trial Block - Percentage Correct (13),1 Trial Block - Percentage Correct (14),1 Trial Block - Percentage Correct (15),1 Trial Block - Percentage Correct (16),1 Trial Block - Percentage Correct (17),1 Trial Block - Percentage Correct (18),1 Trial Block - Percentage Correct (19),1 Trial Block - Percentage Correct (20),1 Trial Block - Percentage Correct (21),1 Trial Block - Percentage Correct (22),1 Trial Block - Percentage Correct (23),1 Trial Block - Percentage Correct (24),1 Trial Block - Percentage Correct (25),1 Trial Block - Percentage Correct (26),1 Trial Block - Percentage Correct (27),1 Trial Block - Percentage Correct (28),1 Trial Block - Percentage Correct (29),1 Trial Block - Percentage Correct (30),Day,Sex,Genotype
A_Mouse Pairwise Discrimination v3 - Reversal,Chamber 6 [Env. 22],6/17/2025 15:21,c2m5,1620,1620,7,1620,0,116,143,0,0,438,37.348,126.197,438.609,529.64,1283.682,1375.127,1511.026,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-,0.898,1.13,1.24,2.399,1.243,1.013,,,,,,,,,,,,,,,,,,,,,,,,-,3.77,3.162,3.213,4.521,3.208,3.06,,,,,,,,,,,,,,,,,,,,,,,,5.892,3.498,3.885,1.995,2.826,2.486,7.939,1.674,3.787,7.387,1.859,2.019,4.281,4.737,2.38,2.798,2.163,11.645,2.7,2.105,3.51,2.722,4.325,2.399,3.078,2.116,2.547,95.231,6.562,2.516,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,34,F,+
A_Mouse Pairwise Discrimination v3 - Reversal,Chamber 6 [Env. 22],6/18/2025 15:38,c2m5,1620,1620,9,1620,22.222,141,109,0,0,404,36.405,206.583,419.237,771.677,835.059,890.904,1295.874,1349.85,1615.054,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,-,1.371,1.029,1.52,1.045,1.07,1.1,1.249,-,1.347,0.976,,,,,,,,,,,,,,,,,,,,-,6.525,2.365,2.856,2.496,2.505,6.169,7.814,-,10.317,8.233,,,,,,,,,,,,,,,,,,,,5.552,3.555,5.886,1.736,5.086,4.949,3.673,2.563,4.265,6.345,1.772,7.638,5.426,4.221,3.376,3.473,3.552,3.627,1.356,2.708,3.507,13.374,2.908,3,5.247,7.446,3.193,2.612,2.621,2.911,0,0,0,0,0,0,100,0,100,,,,,,,,,,,,,,,,,,,,,,35,F,+
A_Mouse Pairwise Discrimination v3 - Reversal,Chamber 6 [Env. 22],6/19/2025 16:18,c2m5,1620,1620.011,12,1620.011,16.667,61,87,0,0,331,33.031,185.565,314.726,344.158,730.789,850.068,1153.842,1205.591,1237.582,1428.728,1490.558,1574.397,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,-,1.013,1.09,1.254,-,1.041,1.459,0.965,1.572,1.093,-,1.249,1.199,1.028,,,,,,,,,,,,,,,,,-,3.543,3.381,6.333,-,3.299,4.563,4.517,3.6,2.483,-,3.347,4.239,2.319,,,,,,,,,,,,,,,,,3.137,2.374,3.806,2.115,4.076,7.039,2.497,5.427,17.413,4.77,3.036,22.793,2.796,3.769,6.157,2.716,3.027,3.209,1.696,2.743,6.694,4.573,3.618,3.576,2.063,2.209,-,1.375,1.754,1.575,0,0,100,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,36,F,+
A_Mouse Pairwise Discrimination v3 - Reversal,Chamber 6 [Env. 22],6/20/2025 15:56,c2m5,1620,1620.011,17,1620.011,35.294,111,62,0,0,308,36.519,62.604,95.54,215.482,279.868,400.113,435.546,489.605,518.921,702.976,893.979,949.487,1071.788,1166.97,1425.023,1457.277,1594.375,,,,,,,,,,,,,,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,2,2,,,,,,,,,,,,,,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,0.859,0.999,-,1.254,1.031,1.365,0.913,-,1.545,0.896,-,2.037,0.986,1.08,0.775,1.621,1.272,1.122,-,1.159,1.06,,,,,,,,,,3.48,3.084,-,6.545,2.697,13.974,3.198,-,2.603,4.722,-,35.838,4.037,2.257,2.316,3.825,2.586,4.141,-,16.395,2.752,,,,,,,,,,-,-,2.017,3.987,2.549,3.334,3.76,3.821,2.943,-,3.145,2.916,3.318,4.912,3.309,2.408,2.473,2.256,1.539,1.792,1.822,3.874,6.547,2.414,2.053,3.526,1.817,5.406,3.956,1.823,100,100,0,0,0,100,0,100,0,0,0,0,0,0,100,0,100,,,,,,,,,,,,,,37,F,+
A_Mouse Pairwise Discrimination v3 - Reversal,Chamber 6 [Env. 22],6/23/2025 16:52,c2m5,1620,1620.004,20,1620.004,45,63,41,0,0,291,29.367,58.122,118.576,168.773,244.776,278.894,328.899,545.012,750.75,807.367,897.373,988.856,1127.874,1153.732,1177.526,1205.699,1233.859,1316.464,1392.295,1456.619,,,,,,,,,,,1,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,1,1,,,,,,,,,,,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,,,,,,,,,,,0.844,-,0.978,0.88,0.866,0.943,1.19,-,1.106,7.509,1.389,0.861,0.94,0.786,0.935,0.965,1.196,1.512,-,0.785,0.969,-,0.864,,,,,,,,3.873,-,6.111,5.592,1.4,9.125,4.772,-,1.737,5.27,3.867,3.731,1.59,3.216,4.908,2.041,1.577,1.807,-,3.574,1.739,-,3.197,,,,,,,,-,2.961,6.172,-,-,-,1.813,2.118,3.63,1.639,1.752,3.834,1.819,4.746,3.406,3.532,1.824,1.572,-,-,-,1.386,1.853,1.089,1.691,,,,,,100,0,0,100,100,100,0,0,0,0,0,0,100,100,100,100,0,100,0,0,,,,,,,,,,,38,F,+
A_Mouse Pairwise Discrimination v3 - Reversal,Chamber 6 [Env. 22],6/24/2025 15:49,c2m5,1620,1620.004,24,1620.004,66.667,39,40,0,0,238,33.328,161.626,200.806,486,591.438,633.352,663.524,773.117,816.364,905.289,935.666,971.624,1000.347,1024.308,1084.68,1125.642,1183.334,1235.781,1264.171,1330.801,1363.347,1455.604,1546.761,1608.885,,,,,,,2,1,1,2,2,2,1,2,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,,,,,,,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,,,,,,,-,1.457,1.079,-,1.958,1.224,1.291,12.207,-,1.011,1.845,0.939,1.159,1.05,1.268,0.819,0.974,1.274,-,3.532,1.079,1.476,-,1.28,0.932,-,1.104,1.476,1.178,1.884,-,2.2,3.012,-,2.922,3.23,2.101,1.808,-,4.428,2.125,4.697,4.669,3.87,6.835,1.67,1.781,2.964,-,3.209,3.465,2.017,-,1.302,1.356,-,2.426,3.27,2.862,1.953,1.866,2.85,4.963,1.143,1.62,3.154,4.578,-,-,2.845,2.464,-,-,-,-,-,-,-,1.943,1.429,-,3.002,-,2.059,2.349,-,-,,,,0,100,0,100,100,100,0,100,100,100,100,100,100,100,100,0,0,100,0,100,0,0,100,100,,,,,,,39,F,+
A_Mouse Pairwise Discrimination v3 - Reversal,Chamber 6 [Env. 22],6/25/2025 14:15,c2m5,1620,1339.867,30,1339.867,70,59,41,0,0,182,39.885,79.239,110.078,133.396,190.831,227.936,318.999,346.569,424.901,455.503,485.398,544.606,577.179,630.843,674.222,702.51,757.171,787.942,823.62,860.042,920.941,946.041,974.742,1026.775,1084.878,1176.978,1207.574,1254.914,1282.596,1339.855,2,2,1,1,2,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1.693,1.135,1.023,1.337,1.199,-,1.052,1.102,0.878,1.11,1.29,-,1.077,0.899,-,1.142,0.878,1.014,-,2.761,2.737,0.965,1.174,-,0.796,1.997,0.893,-,1.086,1.079,11.438,2.33,3.054,1.364,2.283,-,3.702,2.29,2.084,3.694,4.35,-,2.583,2.124,-,1.723,5.86,1.942,-,2.913,1.997,7.587,3.425,-,2.423,5.29,2.547,-,1.849,2.434,-,-,-,-,-,1.897,2.534,-,-,-,2.455,-,1.973,-,-,2.629,-,-,-,1.934,-,-,1.895,2.131,1.741,1.851,1.924,-,-,-,100,100,100,100,100,0,100,100,100,100,0,100,0,100,100,0,100,100,100,0,100,100,0,0,0,100,0,100,100,100,40,F,+
A_Mouse LD Initial Touch Training v2,Chamber 5 [Env. 21],4/29/2025 14:00,c3m1,1260,1140.228,30,1140.228,0,1,0,4,4,13,34.174,77.456,117.472,158.105,201.216,223.727,263.828,286.996,309.324,349.916,391.864,431.876,472.446,498.105,539.174,564.229,604.716,644.722,685.495,726.654,770.355,811.333,854.772,898.63,942.18,976.153,1018.164,1060.199,1100.214,1140.228,11,10,10,12,8,11,9,12,8,10,12,9,11,7,7,11,7,7,8,9,9,8,11,10,12,9,12,10,7,11,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,0,0,100,0,100,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,M,-
A_Mouse LD Must Touch Training v2,Chamber 5 [Env. 21],4/30/2025 13:40,c3m1,1620,1620,5,1620,0,0,0,3,15,20,62.885,1026.887,1488.322,1579.69,1617.265,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,7,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,2,M,-
A_Mouse LD Must Touch Training v2,Chamber 5 [Env. 21],5/1/2025 14:29,c3m1,1620,1620,10,1620,0,1,0,13,12,37,237.275,300.347,327.092,565.548,628.14,686.055,753.162,869.126,907.112,931.663,,,,,,,,,,,,,,,,,,,,,11,7,12,8,10,11,12,12,12,9,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,3,M,-
A_Mouse LD Must Touch Training v2,Chamber 5 [Env. 21],5/2/2025 14:06,c3m1,1620,1620.002,24,1620.002,0,15,22,34,69,65,203.365,409.295,432.582,481.687,547.47,685.937,701.473,720.085,924.717,967.602,998.305,1066.351,1086.148,1136.059,1156.674,1172.728,1390.79,1412.732,1435.837,1451.24,1467.779,1487.288,1504.327,1521.536,,,,,,,9,9,10,9,12,12,11,11,7,10,7,8,10,7,10,7,12,8,12,9,8,11,8,11,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,4,M,-
A_Mouse LD Must Touch Training v2,Chamber 5 [Env. 21],5/6/2025 13:10,c3m1,1620,648.684,30,648.684,0,28,33,42,42,19,74.261,88.787,105.39,124.975,144.144,160.045,182.166,206.359,222.828,238.213,252.275,268.052,282.553,304.524,329.857,351.136,366.259,397.195,412.241,428.897,447.154,472.636,497.881,513.276,560.544,588.371,601.752,621.371,636.301,648.683,8,9,8,11,12,7,10,9,10,7,12,7,8,12,7,12,11,10,10,10,9,7,8,11,11,12,11,8,9,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5,M,-
A_Mouse LD Punish Incorrect Training v2,Chamber 5 [Env. 21],5/7/2025 15:14,c3m1,1620,835,30,835,40,38,24,42,29,49,43.163,73.285,99.627,142.478,188.567,208.879,229.57,252.764,278.29,304.174,332.875,352.156,406.494,434.7,466.151,492.486,521.834,565.559,591.65,611.861,635.119,658.989,681.751,700.329,719.057,748.09,766.844,794.698,813.175,834.999,8,9,8,7,12,11,10,11,10,10,10,8,7,8,9,8,7,10,9,7,12,11,7,11,9,12,9,12,11,12,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1.288,1.113,1.987,-,2.6,-,1.191,-,-,-,-,-,-,-,-,-,5.021,1.93,-,3.181,-,2.506,-,2.12,-,5.226,1.567,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,0,100,0,100,0,0,0,0,0,0,0,0,0,100,100,0,100,0,100,0,100,0,100,100,0,0,0,6,M,-
A_Mouse LD Punish Incorrect Training v2,Chamber 5 [Env. 21],5/8/2025 14:24,c3m1,1620,812.941,30,812.941,80,19,10,17,11,19,43.821,102.556,127.634,149.565,197.705,227.892,256.614,287.688,311.75,351.68,367.694,387.82,418.336,438.311,467.121,485.607,521.115,550.987,573.477,596.154,615.428,636.439,662.575,684.468,708.078,728.264,746.247,767.007,789.064,812.927,11,12,12,9,9,11,12,10,11,7,12,9,10,9,8,7,12,11,8,10,9,7,8,10,8,11,10,8,7,7,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-,1.787,2.283,1.919,-,2.301,-,-,-,2.42,2.281,4.725,2.63,5.236,1.67,2.225,2.087,1.787,3.057,3.241,2.147,1.925,1.901,2.123,1.931,4.094,1.474,1.855,3.919,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,100,100,100,0,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,7,M,-
A_Mouse LD Punish Incorrect Training v2,Chamber 5 [Env. 21],5/9/2025 12:32,c3m1,1620,696.94,30,696.94,90,5,8,7,7,13,36.351,65.557,94.572,116.374,137.85,154.698,180.131,202.099,218.8,234.489,252.493,269.23,297.06,314.187,340.718,384.732,402.819,426.109,466.5,483.96,510.288,529.823,552.693,570.696,589.35,620.826,642.089,660.831,677.921,696.926,11,10,11,12,9,7,10,7,9,11,12,11,7,12,9,8,10,10,10,7,9,8,8,12,8,12,11,9,8,7,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.468,1.884,1.497,1.691,1.561,1.599,-,1.786,1.569,1.433,2.399,1.427,2.426,1.857,-,1.66,2.705,-,1.985,1.365,1.474,1.439,1.366,1.792,1.704,2.129,2.057,1.265,1.538,1.599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,0,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,8,M,-
A_Mouse LD 1 choice v2,Chamber 5 [Env. 21],5/10/2025 16:35,c3m1,1620,1128.737,30,1128.737,46.667,11,8,7,15,25,38.714,59.737,78.864,112.616,131.962,148.83,170.348,196.865,233.06,261.721,289.397,333.868,373.905,405.085,432.473,454.521,471.494,489.174,508.855,527.609,549.294,570.569,650.189,689.774,722.628,756.724,795.82,936.798,1031.43,1128.736,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1.289,1.302,1.352,-,1.082,1.158,-,-,-,1.255,-,-,-,-,1.721,-,1.558,1.46,-,-,-,-,1.335,-,2.053,-,-,1.652,1.986,1.508,18.465,5.68,2.82,-,4.352,1.391,-,-,-,13.836,-,-,-,-,11.852,-,3.915,2.617,-,-,-,-,59.208,-,18.18,-,-,128.374,28.037,9.516,-,-,-,10.914,-,-,1.086,8.7,6.919,-,5.553,5.696,23.706,12.507,-,3.771,-,-,1.226,1.222,3.414,1.419,-,16.031,-,12.813,20.553,-,-,-,100,100,100,0,100,100,0,0,0,100,0,0,0,0,100,0,100,100,0,0,0,0,100,0,100,0,0,100,100,100,9,M,-
A_Mouse LD 1 choice v2,Chamber 5 [Env. 21],5/11/2025 17:16,c3m1,1620,736.206,30,736.206,60,14,5,15,11,26,27.667,42.603,62.07,78.262,103.761,153.29,181.513,196.26,233.186,250.867,281.211,299.672,320.082,340.351,377.975,407.15,429.766,447.416,469.198,490.38,509.414,537.634,556.654,573.245,605.598,633.114,654.138,674.357,702.093,736.192,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1.424,1.117,-,1.108,-,-,1.504,1.241,-,1.4,-,1.365,1.232,1.521,-,1.207,-,1.74,1.433,2.301,1.793,1.189,-,-,-,1.639,1.824,-,-,1.191,8.794,1.231,-,2.858,-,-,3.64,2.059,-,1.494,-,5.129,7.029,2.469,-,15.117,-,3.509,9.51,7.231,1.57,3.55,-,-,-,14.249,6.884,-,-,19.84,-,-,1.92,-,5.026,3.722,-,-,1.921,-,14.006,-,-,-,14.801,-,2.251,-,-,-,-,-,1.751,1.472,15.777,-,-,5.123,11.282,-,100,100,0,100,0,0,100,100,0,100,0,100,100,100,0,100,0,100,100,100,100,100,0,0,0,100,100,0,0,100,10,M,-
