Schedule name,Environment name,Schedule run date,Animal ID,End Summary - Trials Completed (1),Correct touch latency mean,End Summary - % Correct (1),End Summary - Left ITI Touches (1),End Summary - Right ITI Touches (1),trial_percent_correct,trial,correct_touch_latency,session_index,task,correct,x_stim,y,session_key,y_prev,correct_prev,r_prev,bias,prev_choice,wsls,correct_touch_latency_z
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,100.0,17,,4,LD,1,-1,0,11|2025-09-29 15:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,0.0,18,,4,LD,0,-1,1,11|2025-09-29 15:53:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,100.0,19,,4,LD,1,-1,0,11|2025-09-29 15:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,100.0,20,,4,LD,1,-1,0,11|2025-09-29 15:53:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,0.0,21,,4,LD,0,-1,1,11|2025-09-29 15:53:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,0.0,22,,4,LD,0,-1,1,11|2025-09-29 15:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,0.0,23,,4,LD,0,-1,1,11|2025-09-29 15:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,100.0,24,,4,LD,1,-1,0,11|2025-09-29 15:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,100.0,25,,4,LD,1,-1,0,11|2025-09-29 15:53:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,0.0,26,,4,LD,0,-1,1,11|2025-09-29 15:53:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,0.0,27,,4,LD,0,-1,1,11|2025-09-29 15:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,0.0,28,,4,LD,0,-1,1,11|2025-09-29 15:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,0.0,29,,4,LD,0,-1,1,11|2025-09-29 15:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-29 15:53:00,11,30,10.506,50.0,9,12,0.0,30,,4,LD,0,-1,1,11|2025-09-29 15:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,100.0,1,4.938,5,LD,1,-1,0,11|2025-09-30 13:51:00|LD,,,,1.0,0.0,0.0,-0.19243660825012637
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,2,30.822,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,1.953713291542998
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,3,2.976,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.3551141736725537
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,100.0,4,12.341,5,LD,1,-1,0,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.4213768559813873
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,5,41.562,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,2.844211279635185
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,6,49.241,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,3.4809090497059394
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,7,62.984,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,4.620398235027254
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,8,2.817,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.3682975237755945
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,100.0,9,3.242,5,LD,1,-1,0,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.3330590093492277
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,10,9.391,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.17678010878660616
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,11,3.538,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.30851642047815814
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,12,,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,100.0,13,,5,LD,1,-1,0,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,14,,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,15,,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,16,,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,17,,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,100.0,18,,5,LD,1,-1,0,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,100.0,19,,5,LD,1,-1,0,11|2025-09-30 13:51:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,20,,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,100.0,21,,5,LD,1,-1,0,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,22,,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,23,,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,100.0,24,,5,LD,1,-1,0,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,100.0,25,,5,LD,1,-1,0,11|2025-09-30 13:51:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,26,,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,27,,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,100.0,28,,5,LD,1,-1,0,11|2025-09-30 13:51:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,100.0,29,,5,LD,1,-1,0,11|2025-09-30 13:51:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-09-30 13:51:00,11,30,20.35,36.667,19,13,0.0,30,,5,LD,0,-1,1,11|2025-09-30 13:51:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,1,11.252,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,,,,1.0,0.0,0.0,0.331083344898297
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,2,9.439,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.1807599880629958
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,3,3.283,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.3296595291339782
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,4,1.65,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.4650583386828181
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,5,28.269,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,1.7420334625300231
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,6,10.419,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.2620158566226181
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,7,20.07,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,1.0622203336317142
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,8,13.8,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.5423486031533148
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,9,4.521,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.22701180946376154
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,10,16.796,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.7907594013213027
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,11,17.322,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.8343722450584061
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,12,9.848,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.21467187606389943
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,13,5.21,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.1698839590172516
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,14,,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,15,,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,16,,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,17,,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,18,,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,19,,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,20,,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,21,,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,22,,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,23,,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,24,,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,25,,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,26,,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,27,,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,28,,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,0.0,29,,6,LD,0,-1,1,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-01 13:26:00,11,30,11.683,43.333,23,10,100.0,30,,6,LD,1,-1,0,11|2025-10-01 13:26:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,1,4.287,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,,,,1.0,0.0,0.0,-0.24641372093616112
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,2,7.579,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.02653966610289643
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,3,2.815,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.36846335207877745
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,4,7.382,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.010205578239380524
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,5,29.456,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,1.8404525604690756
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,6,21.586,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,1.1879181874443543
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,7,21.645,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,1.19281012238825
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,8,2.866,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.3642347303476134
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,9,1.896,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.4446614573913211
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,10,4.483,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.2301625472242367
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,11,9.669,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.19983024292902965
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,12,17.556,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.8537741565308058
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,13,17.297,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.83229939126862
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,14,1.032,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.516299284366335
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,15,2.382,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.40436517971787583
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,16,6.278,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.08133164511758169
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,17,,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,18,,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,19,,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,20,,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,21,,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,22,,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,23,,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,24,,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,25,,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,26,,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,27,,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,100.0,28,,7,LD,1,-1,0,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,29,,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 1 [Env. 17],2025-10-02 15:18:00,11,30,9.888,53.333,19,16,0.0,30,,7,LD,0,-1,1,11|2025-10-02 15:18:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
